feature_id,term,district,lux_class1,lux_class2,lux_class3,lux_class4,lux_class5,lux_class6,lux_class7,geom
1,WT21,Altstadt,6.361726566099012,7.284670844443417,6.9465320017497785,6.7477797280069165,5.80564399314351,5.754145182370065,5.31444520896212,0103000020E8640000010000005C0000006426D7E617381941506AB597824754412D5A6029DD391941871CA064B24754417A294E44393A194122725D5CC0475441DF6902B1083B1941D09CB37CD447544140919BF2EE3B1941B1AD1068F44754412A33A892B13C194125A330970A4854412C4330266A3D19418F8D96FD1C485441DDFD72B2F83D1941A4FE50692B4854418E678C243E3F1941487BF8C848485441853A3D04A13F1941B2EC07244B485441D8E44C5808401941CA472FCD49485441EE594C0A644019413962B69C48485441062CEBCAED401941E84AF75446485441884D406C0A41194191ACC89F454854412673452B6C411941BA83AEC842485441AC60BF21F4411941D3685B4140485441D55DEE4E3C4419414A297F2436485441A0DD973E84451941CB153F87314854412EF1FB4162461941972157E42E4854411684F7C36E4619410EE41B672F48544133EAAC8F85461941A2C5EA202F48544120F90DEDB24919412257D7FC24485441F82D0FA3A64A194175BB5216224854412C92B645784B194178BE2398204854412DD10416C64B1941661A199F1F4854410AECB94F614C19419A23705D1D48544179B8A0C3714E1941C9C2BEF60D4854414F15CADD284F1941634AA74F0948544117A42127A34F1941D8345E3406485441887953FF38511941004152E2FA4754415C96EEE14E5119414075BCF0FD4754416E4D7D3E5E511941709E7ECAFF47544127312A4F6F511941E3711922FF475441D9E52E6FB6511941C5B5DB9FFC475441942FC7BBFF5119411C365997F947544132F052442B521941A4B090F5FE4754412BB65B4B9F521941E8898D21FC475441862BDA4AE352194174497A83F8475441C02563C5EC521941F502DCB8F9475441084D6F653553194189D41B3EF747544110D5FE9527531941B9C1C07EF3475441714BF547055319410C7878CEF1475441F68BEACDD952194169C10479E3475441F739D6DBB852194158092537E0475441837AD3DE875219417925B9B3D4475441D33A3E7B1E5219413B906292C44754413CB576C6C6511941E31D8D77BF4754417E6CC817715119412182E10EB64754416A7059E44A511941724C37E5AE475441195A4219FD5119419419EFC2A4475441972A84451A521941DAFA10C39E475441C240355DED511941FB10092297475441D289F3894A511941C6DFA2B894475441F50AEE8825501941F583B86593475441EC46C7A9B04E1941EA6EECC6844754419A89D0A60F4E1941468E06F8804754410B508390F84D1941470C7B4A82475441F2A5B0815A4D1941D5A2E2F67A47544101E08631ED4C19415CF58B337F475441E40C4385E54C1941FCB1D8717F475441BADF63E79A4C19415F7A36B98147544185636D247A4C1941800251E47F4754414D5B2AE6684C1941CE6144ED7E475441F57FF4C3034C1941C7B4E6FC74475441842F498DEC4B19412C7398E270475441182F7543E44B194179B6A46A6E47544145DAB0DFE44B19411FBE06576C475441EBC99F1CE94B194111A948F469475441322570EDF84B194127E9586D6747544121BA3F86654C1941936338E75A475441BFFE877C904C19417ACD106C56475441A81787679E4C1941BA423BF354475441136216B1DC4B19410550DB174E4754414C1D35E8114A1941ADBF6335434754413E3EA917994519414471542841475441DA0CFBE67144194186FF2BC4404754414CEFB5B27B431941DCEE654142475441950896622443194111E0E8DE424754413609961BB6421941A71F009144475441DCE74CE80E4219417700C640494754413E66B79674411941316B59A14D475441ED58B7F4E4401941D8FAC8E051475441D4959F329C3F1941AE321C1A5B4754413C0B4E35AC3D1941122FE9F7674754415C111CCDBF3C1941D51CCD8D6C4754411BCA99F6D83A19410EEC44FC74475441601ADD2B613A1941FEB269CF76475441FC64AEB9F839194114C4A86678475441E0E961D4643919417CEA0DA77A475441182CBAE70439194152A84D0B7D4754417CDEF9936C381941082DAAD7804754416426D7E617381941506AB59782475441
2,WT20,Altstadt,4.906583522981638,5.746970001347296,6.038111738112381,6.444883423309197,6.309644818723299,5.694172305221166,5.456643793859757,0103000020E8640000010000005C0000006426D7E617381941506AB597824754412D5A6029DD391941871CA064B24754417A294E44393A194122725D5CC0475441DF6902B1083B1941D09CB37CD447544140919BF2EE3B1941B1AD1068F44754412A33A892B13C194125A330970A4854412C4330266A3D19418F8D96FD1C485441DDFD72B2F83D1941A4FE50692B4854418E678C243E3F1941487BF8C848485441853A3D04A13F1941B2EC07244B485441D8E44C5808401941CA472FCD49485441EE594C0A644019413962B69C48485441062CEBCAED401941E84AF75446485441884D406C0A41194191ACC89F454854412673452B6C411941BA83AEC842485441AC60BF21F4411941D3685B4140485441D55DEE4E3C4419414A297F2436485441A0DD973E84451941CB153F87314854412EF1FB4162461941972157E42E4854411684F7C36E4619410EE41B672F48544133EAAC8F85461941A2C5EA202F48544120F90DEDB24919412257D7FC24485441F82D0FA3A64A194175BB5216224854412C92B645784B194178BE2398204854412DD10416C64B1941661A199F1F4854410AECB94F614C19419A23705D1D48544179B8A0C3714E1941C9C2BEF60D4854414F15CADD284F1941634AA74F0948544117A42127A34F1941D8345E3406485441887953FF38511941004152E2FA4754415C96EEE14E5119414075BCF0FD4754416E4D7D3E5E511941709E7ECAFF47544127312A4F6F511941E3711922FF475441D9E52E6FB6511941C5B5DB9FFC475441942FC7BBFF5119411C365997F947544132F052442B521941A4B090F5FE4754412BB65B4B9F521941E8898D21FC475441862BDA4AE352194174497A83F8475441C02563C5EC521941F502DCB8F9475441084D6F653553194189D41B3EF747544110D5FE9527531941B9C1C07EF3475441714BF547055319410C7878CEF1475441F68BEACDD952194169C10479E3475441F739D6DBB852194158092537E0475441837AD3DE875219417925B9B3D4475441D33A3E7B1E5219413B906292C44754413CB576C6C6511941E31D8D77BF4754417E6CC817715119412182E10EB64754416A7059E44A511941724C37E5AE475441195A4219FD5119419419EFC2A4475441972A84451A521941DAFA10C39E475441C240355DED511941FB10092297475441D289F3894A511941C6DFA2B894475441F50AEE8825501941F583B86593475441EC46C7A9B04E1941EA6EECC6844754419A89D0A60F4E1941468E06F8804754410B508390F84D1941470C7B4A82475441F2A5B0815A4D1941D5A2E2F67A47544101E08631ED4C19415CF58B337F475441E40C4385E54C1941FCB1D8717F475441BADF63E79A4C19415F7A36B98147544185636D247A4C1941800251E47F4754414D5B2AE6684C1941CE6144ED7E475441F57FF4C3034C1941C7B4E6FC74475441842F498DEC4B19412C7398E270475441182F7543E44B194179B6A46A6E47544145DAB0DFE44B19411FBE06576C475441EBC99F1CE94B194111A948F469475441322570EDF84B194127E9586D6747544121BA3F86654C1941936338E75A475441BFFE877C904C19417ACD106C56475441A81787679E4C1941BA423BF354475441136216B1DC4B19410550DB174E4754414C1D35E8114A1941ADBF6335434754413E3EA917994519414471542841475441DA0CFBE67144194186FF2BC4404754414CEFB5B27B431941DCEE654142475441950896622443194111E0E8DE424754413609961BB6421941A71F009144475441DCE74CE80E4219417700C640494754413E66B79674411941316B59A14D475441ED58B7F4E4401941D8FAC8E051475441D4959F329C3F1941AE321C1A5B4754413C0B4E35AC3D1941122FE9F7674754415C111CCDBF3C1941D51CCD8D6C4754411BCA99F6D83A19410EEC44FC74475441601ADD2B613A1941FEB269CF76475441FC64AEB9F839194114C4A86678475441E0E961D4643919417CEA0DA77A475441182CBAE70439194152A84D0B7D4754417CDEF9936C381941082DAAD7804754416426D7E617381941506AB59782475441
3,WT18,Altstadt,4.442536062895583,5.787645759360645,5.916482666614083,6.435954840263045,7.887191768001026,8.022556508916862,8.399652600839126,0103000020E8640000010000005C0000006426D7E617381941506AB597824754412D5A6029DD391941871CA064B24754417A294E44393A194122725D5CC0475441DF6902B1083B1941D09CB37CD447544140919BF2EE3B1941B1AD1068F44754412A33A892B13C194125A330970A4854412C4330266A3D19418F8D96FD1C485441DDFD72B2F83D1941A4FE50692B4854418E678C243E3F1941487BF8C848485441853A3D04A13F1941B2EC07244B485441D8E44C5808401941CA472FCD49485441EE594C0A644019413962B69C48485441062CEBCAED401941E84AF75446485441884D406C0A41194191ACC89F454854412673452B6C411941BA83AEC842485441AC60BF21F4411941D3685B4140485441D55DEE4E3C4419414A297F2436485441A0DD973E84451941CB153F87314854412EF1FB4162461941972157E42E4854411684F7C36E4619410EE41B672F48544133EAAC8F85461941A2C5EA202F48544120F90DEDB24919412257D7FC24485441F82D0FA3A64A194175BB5216224854412C92B645784B194178BE2398204854412DD10416C64B1941661A199F1F4854410AECB94F614C19419A23705D1D48544179B8A0C3714E1941C9C2BEF60D4854414F15CADD284F1941634AA74F0948544117A42127A34F1941D8345E3406485441887953FF38511941004152E2FA4754415C96EEE14E5119414075BCF0FD4754416E4D7D3E5E511941709E7ECAFF47544127312A4F6F511941E3711922FF475441D9E52E6FB6511941C5B5DB9FFC475441942FC7BBFF5119411C365997F947544132F052442B521941A4B090F5FE4754412BB65B4B9F521941E8898D21FC475441862BDA4AE352194174497A83F8475441C02563C5EC521941F502DCB8F9475441084D6F653553194189D41B3EF747544110D5FE9527531941B9C1C07EF3475441714BF547055319410C7878CEF1475441F68BEACDD952194169C10479E3475441F739D6DBB852194158092537E0475441837AD3DE875219417925B9B3D4475441D33A3E7B1E5219413B906292C44754413CB576C6C6511941E31D8D77BF4754417E6CC817715119412182E10EB64754416A7059E44A511941724C37E5AE475441195A4219FD5119419419EFC2A4475441972A84451A521941DAFA10C39E475441C240355DED511941FB10092297475441D289F3894A511941C6DFA2B894475441F50AEE8825501941F583B86593475441EC46C7A9B04E1941EA6EECC6844754419A89D0A60F4E1941468E06F8804754410B508390F84D1941470C7B4A82475441F2A5B0815A4D1941D5A2E2F67A47544101E08631ED4C19415CF58B337F475441E40C4385E54C1941FCB1D8717F475441BADF63E79A4C19415F7A36B98147544185636D247A4C1941800251E47F4754414D5B2AE6684C1941CE6144ED7E475441F57FF4C3034C1941C7B4E6FC74475441842F498DEC4B19412C7398E270475441182F7543E44B194179B6A46A6E47544145DAB0DFE44B19411FBE06576C475441EBC99F1CE94B194111A948F469475441322570EDF84B194127E9586D6747544121BA3F86654C1941936338E75A475441BFFE877C904C19417ACD106C56475441A81787679E4C1941BA423BF354475441136216B1DC4B19410550DB174E4754414C1D35E8114A1941ADBF6335434754413E3EA917994519414471542841475441DA0CFBE67144194186FF2BC4404754414CEFB5B27B431941DCEE654142475441950896622443194111E0E8DE424754413609961BB6421941A71F009144475441DCE74CE80E4219417700C640494754413E66B79674411941316B59A14D475441ED58B7F4E4401941D8FAC8E051475441D4959F329C3F1941AE321C1A5B4754413C0B4E35AC3D1941122FE9F7674754415C111CCDBF3C1941D51CCD8D6C4754411BCA99F6D83A19410EEC44FC74475441601ADD2B613A1941FEB269CF76475441FC64AEB9F839194114C4A86678475441E0E961D4643919417CEA0DA77A475441182CBAE70439194152A84D0B7D4754417CDEF9936C381941082DAAD7804754416426D7E617381941506AB59782475441
4,WT20,Betzenhausen,4.075878756991132,5.2791232505334404,5.905178195565157,6.396757254238785,6.095234070686584,5.24406895696603,4.857343167943113,0103000020E8640000010000005C00000070B632D435121941AB78E21967495441C6F71A756C1219415A1C2CC168495441F3DF8D99AE121941C683ACC06A49544178BC246D7A141941FE2C1ADD8B49544148A61F5EA315194170137EA8AD4954417545B1A8381519412157FE1CB14954412057EFF457151941817875D6B44954412E12A5487515194188EB3013B849544190AFEE9352151941850A66E8BB495441E91A27F2A6151941C1B423F9C5495441819FF30F69161941DC0A5E66D14954411CECCA3782161941DDC280D5D649544155645091351719414032E98ED7495441A285E829D417194163F09382EB4954415CA09767FB1819415F066B2B0B4A54410F2D0EF12E1A1941C5138ABC244A544155F2B94D361A194184222177244A54412D426B21421A19416BD40F08244A54414E8401A84B1A19410347E3B3234A5441EA8CF019661A19418CD7D9E6224A5441AE2D4D71C21A1941CD9540EB1E4A54417963253AEB1A1941AB0026801C4A544141BAB6890C1B19418BB568241A4A5441294B02403F1B19414D832B46154A5441F5D8BC15571B19415657D5740F4A5441DB57B72C801B19412A585EEB094A54417C9BC700BF1B194125C339D1044A54414C43B316E31B19412F7F34A4004A5441A2A9465E0D1C1941F3957AC7FC4954411A1083DA4F1C19413CFC9E58F8495441DD59060B1E1D19416D077244EE495441484CDC27551D19418083C19FEB495441C8DF1CAB851E19415087C88CDA495441C288C389001F1941C1733387D3495441553E9ECF151F194140910650D2495441DF55C0E22F1F194156CE0FB2D14954412C75605EDA1F194181762458D4495441AB6CBAC7BA201941073A62C3CB495441564FF42A49211941B43C6B47D0495441F27FC5BA01221941A7B74288CA49544188435469B9221941EF42C74FCA495441BBF9F3DE4C2319419312E588D04954410B3D2465542519413612994DB4495441801022A9382619418BB6CFC3A8495441C9E271C597261941B3BFD685A64954418A40CF34EE26194127123555A849544167FB2A951A271941D538FC37A94954417582CFA0DF2719413EE5B7A6AB4954412A496E9DE92719414A995801AB495441B734FB0E4C2819412FA5F567A6495441B2E773E6732819416B348EECA149544158AF59B4E22A19417DCD34B67E495441622D4D685B291941CF4DF112654954419C603F862E29194114DAD5CC5F495441F483BE5E2A2819419C292C5746495441BA27DF3745281941BDE575154049544155AF13F6D52A1941158A1EE925495441FFA08697472B1941F9A600B01E49544130DED08A092B19419CDD6DA518495441A06CA452A92A194174E5AAFA17495441C5DC37F1482A1941C3926E7B0D495441E33376D9012A194119E0454903495441BB683ADAA82A1941E3EED16CFF48544143442477BF2A194177825AC9FE4854411A07E096C82D19417783C89AE2485441C13B69F87B2E1941BDD83B3DDC4854412BBDC168942E1941FE4F6740DB485441BF8B8F07A02E1941E8FA4BCFDA4854415A52FCC5A12E19415C5168FCDA4854414F99F050D62E19414E82E0FCD8485441755E3D2540301941E9780315CC4854416D4A0EF2623019413DAB95BFCA48544161B8D71AB72F19416C169E2ABF4854417FACD9515E2F19412BE628A0B9485441A28E199A062D1941173547ED9048544114149ABF022D1941BD2EA0AA904854412CEFD994F02C194123C889598F485441EFAA49FBE02C1941D8F1DB478E485441F0B42D86A52C19414376F1328A485441ED6F7AE7B9291941DCAFB7265848544109D7A5A4C7261941D2E2D1C924485441142AB315CC2419410FE70E45384854419003BE71352219410FBD28875048544186FD0AF8F61F1941E417062B664854413D32A2E9AD1D19418AEBBC857C485441FC1763668D181941B0CB2D68AD485441B86B2A40E1161941A40C907EC04854417C79BDD85A16194168C965B8C848544148EA827991151941C78B60AADE485441E8A1E5AD441219411A92E3C358495441987B6BF8811219418264EF215C49544170B632D435121941AB78E21967495441
5,WT19,Betzenhausen,5.50464288728592,6.786727101336088,7.2560458908553995,7.827221399117087,8.979014675480268,8.531171824848725,6.3688119997923724,0103000020E8640000010000005C00000070B632D435121941AB78E21967495441C6F71A756C1219415A1C2CC168495441F3DF8D99AE121941C683ACC06A49544178BC246D7A141941FE2C1ADD8B49544148A61F5EA315194170137EA8AD4954417545B1A8381519412157FE1CB14954412057EFF457151941817875D6B44954412E12A5487515194188EB3013B849544190AFEE9352151941850A66E8BB495441E91A27F2A6151941C1B423F9C5495441819FF30F69161941DC0A5E66D14954411CECCA3782161941DDC280D5D649544155645091351719414032E98ED7495441A285E829D417194163F09382EB4954415CA09767FB1819415F066B2B0B4A54410F2D0EF12E1A1941C5138ABC244A544155F2B94D361A194184222177244A54412D426B21421A19416BD40F08244A54414E8401A84B1A19410347E3B3234A5441EA8CF019661A19418CD7D9E6224A5441AE2D4D71C21A1941CD9540EB1E4A54417963253AEB1A1941AB0026801C4A544141BAB6890C1B19418BB568241A4A5441294B02403F1B19414D832B46154A5441F5D8BC15571B19415657D5740F4A5441DB57B72C801B19412A585EEB094A54417C9BC700BF1B194125C339D1044A54414C43B316E31B19412F7F34A4004A5441A2A9465E0D1C1941F3957AC7FC4954411A1083DA4F1C19413CFC9E58F8495441DD59060B1E1D19416D077244EE495441484CDC27551D19418083C19FEB495441C8DF1CAB851E19415087C88CDA495441C288C389001F1941C1733387D3495441553E9ECF151F194140910650D2495441DF55C0E22F1F194156CE0FB2D14954412C75605EDA1F194181762458D4495441AB6CBAC7BA201941073A62C3CB495441564FF42A49211941B43C6B47D0495441F27FC5BA01221941A7B74288CA49544188435469B9221941EF42C74FCA495441BBF9F3DE4C2319419312E588D04954410B3D2465542519413612994DB4495441801022A9382619418BB6CFC3A8495441C9E271C597261941B3BFD685A64954418A40CF34EE26194127123555A849544167FB2A951A271941D538FC37A94954417582CFA0DF2719413EE5B7A6AB4954412A496E9DE92719414A995801AB495441B734FB0E4C2819412FA5F567A6495441B2E773E6732819416B348EECA149544158AF59B4E22A19417DCD34B67E495441622D4D685B291941CF4DF112654954419C603F862E29194114DAD5CC5F495441F483BE5E2A2819419C292C5746495441BA27DF3745281941BDE575154049544155AF13F6D52A1941158A1EE925495441FFA08697472B1941F9A600B01E49544130DED08A092B19419CDD6DA518495441A06CA452A92A194174E5AAFA17495441C5DC37F1482A1941C3926E7B0D495441E33376D9012A194119E0454903495441BB683ADAA82A1941E3EED16CFF48544143442477BF2A194177825AC9FE4854411A07E096C82D19417783C89AE2485441C13B69F87B2E1941BDD83B3DDC4854412BBDC168942E1941FE4F6740DB485441BF8B8F07A02E1941E8FA4BCFDA4854415A52FCC5A12E19415C5168FCDA4854414F99F050D62E19414E82E0FCD8485441755E3D2540301941E9780315CC4854416D4A0EF2623019413DAB95BFCA48544161B8D71AB72F19416C169E2ABF4854417FACD9515E2F19412BE628A0B9485441A28E199A062D1941173547ED9048544114149ABF022D1941BD2EA0AA904854412CEFD994F02C194123C889598F485441EFAA49FBE02C1941D8F1DB478E485441F0B42D86A52C19414376F1328A485441ED6F7AE7B9291941DCAFB7265848544109D7A5A4C7261941D2E2D1C924485441142AB315CC2419410FE70E45384854419003BE71352219410FBD28875048544186FD0AF8F61F1941E417062B664854413D32A2E9AD1D19418AEBBC857C485441FC1763668D181941B0CB2D68AD485441B86B2A40E1161941A40C907EC04854417C79BDD85A16194168C965B8C848544148EA827991151941C78B60AADE485441E8A1E5AD441219411A92E3C358495441987B6BF8811219418264EF215C49544170B632D435121941AB78E21967495441
6,WT21,Betzenhausen,6.063727481523768,7.170792619483413,7.108144781478759,7.631503387904024,8.756659534783328,9.020464602612103,8.845646651804092,0103000020E8640000010000005C00000070B632D435121941AB78E21967495441C6F71A756C1219415A1C2CC168495441F3DF8D99AE121941C683ACC06A49544178BC246D7A141941FE2C1ADD8B49544148A61F5EA315194170137EA8AD4954417545B1A8381519412157FE1CB14954412057EFF457151941817875D6B44954412E12A5487515194188EB3013B849544190AFEE9352151941850A66E8BB495441E91A27F2A6151941C1B423F9C5495441819FF30F69161941DC0A5E66D14954411CECCA3782161941DDC280D5D649544155645091351719414032E98ED7495441A285E829D417194163F09382EB4954415CA09767FB1819415F066B2B0B4A54410F2D0EF12E1A1941C5138ABC244A544155F2B94D361A194184222177244A54412D426B21421A19416BD40F08244A54414E8401A84B1A19410347E3B3234A5441EA8CF019661A19418CD7D9E6224A5441AE2D4D71C21A1941CD9540EB1E4A54417963253AEB1A1941AB0026801C4A544141BAB6890C1B19418BB568241A4A5441294B02403F1B19414D832B46154A5441F5D8BC15571B19415657D5740F4A5441DB57B72C801B19412A585EEB094A54417C9BC700BF1B194125C339D1044A54414C43B316E31B19412F7F34A4004A5441A2A9465E0D1C1941F3957AC7FC4954411A1083DA4F1C19413CFC9E58F8495441DD59060B1E1D19416D077244EE495441484CDC27551D19418083C19FEB495441C8DF1CAB851E19415087C88CDA495441C288C389001F1941C1733387D3495441553E9ECF151F194140910650D2495441DF55C0E22F1F194156CE0FB2D14954412C75605EDA1F194181762458D4495441AB6CBAC7BA201941073A62C3CB495441564FF42A49211941B43C6B47D0495441F27FC5BA01221941A7B74288CA49544188435469B9221941EF42C74FCA495441BBF9F3DE4C2319419312E588D04954410B3D2465542519413612994DB4495441801022A9382619418BB6CFC3A8495441C9E271C597261941B3BFD685A64954418A40CF34EE26194127123555A849544167FB2A951A271941D538FC37A94954417582CFA0DF2719413EE5B7A6AB4954412A496E9DE92719414A995801AB495441B734FB0E4C2819412FA5F567A6495441B2E773E6732819416B348EECA149544158AF59B4E22A19417DCD34B67E495441622D4D685B291941CF4DF112654954419C603F862E29194114DAD5CC5F495441F483BE5E2A2819419C292C5746495441BA27DF3745281941BDE575154049544155AF13F6D52A1941158A1EE925495441FFA08697472B1941F9A600B01E49544130DED08A092B19419CDD6DA518495441A06CA452A92A194174E5AAFA17495441C5DC37F1482A1941C3926E7B0D495441E33376D9012A194119E0454903495441BB683ADAA82A1941E3EED16CFF48544143442477BF2A194177825AC9FE4854411A07E096C82D19417783C89AE2485441C13B69F87B2E1941BDD83B3DDC4854412BBDC168942E1941FE4F6740DB485441BF8B8F07A02E1941E8FA4BCFDA4854415A52FCC5A12E19415C5168FCDA4854414F99F050D62E19414E82E0FCD8485441755E3D2540301941E9780315CC4854416D4A0EF2623019413DAB95BFCA48544161B8D71AB72F19416C169E2ABF4854417FACD9515E2F19412BE628A0B9485441A28E199A062D1941173547ED9048544114149ABF022D1941BD2EA0AA904854412CEFD994F02C194123C889598F485441EFAA49FBE02C1941D8F1DB478E485441F0B42D86A52C19414376F1328A485441ED6F7AE7B9291941DCAFB7265848544109D7A5A4C7261941D2E2D1C924485441142AB315CC2419410FE70E45384854419003BE71352219410FBD28875048544186FD0AF8F61F1941E417062B664854413D32A2E9AD1D19418AEBBC857C485441FC1763668D181941B0CB2D68AD485441B86B2A40E1161941A40C907EC04854417C79BDD85A16194168C965B8C848544148EA827991151941C78B60AADE485441E8A1E5AD441219411A92E3C358495441987B6BF8811219418264EF215C49544170B632D435121941AB78E21967495441
7,WT18,Betzenhausen,4.923313522084388,6.289481432852576,6.273954213948468,6.312786164025098,6.569202572657277,6.556231817554062,6.57469590094227,0103000020E8640000010000005C00000070B632D435121941AB78E21967495441C6F71A756C1219415A1C2CC168495441F3DF8D99AE121941C683ACC06A49544178BC246D7A141941FE2C1ADD8B49544148A61F5EA315194170137EA8AD4954417545B1A8381519412157FE1CB14954412057EFF457151941817875D6B44954412E12A5487515194188EB3013B849544190AFEE9352151941850A66E8BB495441E91A27F2A6151941C1B423F9C5495441819FF30F69161941DC0A5E66D14954411CECCA3782161941DDC280D5D649544155645091351719414032E98ED7495441A285E829D417194163F09382EB4954415CA09767FB1819415F066B2B0B4A54410F2D0EF12E1A1941C5138ABC244A544155F2B94D361A194184222177244A54412D426B21421A19416BD40F08244A54414E8401A84B1A19410347E3B3234A5441EA8CF019661A19418CD7D9E6224A5441AE2D4D71C21A1941CD9540EB1E4A54417963253AEB1A1941AB0026801C4A544141BAB6890C1B19418BB568241A4A5441294B02403F1B19414D832B46154A5441F5D8BC15571B19415657D5740F4A5441DB57B72C801B19412A585EEB094A54417C9BC700BF1B194125C339D1044A54414C43B316E31B19412F7F34A4004A5441A2A9465E0D1C1941F3957AC7FC4954411A1083DA4F1C19413CFC9E58F8495441DD59060B1E1D19416D077244EE495441484CDC27551D19418083C19FEB495441C8DF1CAB851E19415087C88CDA495441C288C389001F1941C1733387D3495441553E9ECF151F194140910650D2495441DF55C0E22F1F194156CE0FB2D14954412C75605EDA1F194181762458D4495441AB6CBAC7BA201941073A62C3CB495441564FF42A49211941B43C6B47D0495441F27FC5BA01221941A7B74288CA49544188435469B9221941EF42C74FCA495441BBF9F3DE4C2319419312E588D04954410B3D2465542519413612994DB4495441801022A9382619418BB6CFC3A8495441C9E271C597261941B3BFD685A64954418A40CF34EE26194127123555A849544167FB2A951A271941D538FC37A94954417582CFA0DF2719413EE5B7A6AB4954412A496E9DE92719414A995801AB495441B734FB0E4C2819412FA5F567A6495441B2E773E6732819416B348EECA149544158AF59B4E22A19417DCD34B67E495441622D4D685B291941CF4DF112654954419C603F862E29194114DAD5CC5F495441F483BE5E2A2819419C292C5746495441BA27DF3745281941BDE575154049544155AF13F6D52A1941158A1EE925495441FFA08697472B1941F9A600B01E49544130DED08A092B19419CDD6DA518495441A06CA452A92A194174E5AAFA17495441C5DC37F1482A1941C3926E7B0D495441E33376D9012A194119E0454903495441BB683ADAA82A1941E3EED16CFF48544143442477BF2A194177825AC9FE4854411A07E096C82D19417783C89AE2485441C13B69F87B2E1941BDD83B3DDC4854412BBDC168942E1941FE4F6740DB485441BF8B8F07A02E1941E8FA4BCFDA4854415A52FCC5A12E19415C5168FCDA4854414F99F050D62E19414E82E0FCD8485441755E3D2540301941E9780315CC4854416D4A0EF2623019413DAB95BFCA48544161B8D71AB72F19416C169E2ABF4854417FACD9515E2F19412BE628A0B9485441A28E199A062D1941173547ED9048544114149ABF022D1941BD2EA0AA904854412CEFD994F02C194123C889598F485441EFAA49FBE02C1941D8F1DB478E485441F0B42D86A52C19414376F1328A485441ED6F7AE7B9291941DCAFB7265848544109D7A5A4C7261941D2E2D1C924485441142AB315CC2419410FE70E45384854419003BE71352219410FBD28875048544186FD0AF8F61F1941E417062B664854413D32A2E9AD1D19418AEBBC857C485441FC1763668D181941B0CB2D68AD485441B86B2A40E1161941A40C907EC04854417C79BDD85A16194168C965B8C848544148EA827991151941C78B60AADE485441E8A1E5AD441219411A92E3C358495441987B6BF8811219418264EF215C49544170B632D435121941AB78E21967495441
